שם הרשות,סמל הרשות,מחוז,מעמד מוניציפאלי,סהכ אוכלוסייה בסוף השנה,"אשכול מדד חברתי כלכלי (משנת 2019, מ-1 עד 10, 1 הנמוך ביותר)",סהכ תקבולים (תקציב רגיל ותקציב בלתי רגיל),סהכ הכנסות בתקציב הרגיל,הכנסות לנפש בתקציב הרגיל (שח),מיסים ומענקים,שירותים מקומיים,סהכ שירותים ממלכתיים,שירותים ממלכתיים - חינוך,שירותים ממלכתיים - רווחה,שירותים ממלכתיים - תרבות,סהכ מפעלים,מפעלים - מפעל המים,תקבולים בלתי רגילים,סהכ הכנסות בתקציב הרגיל.1,סהכ הכנסות עצמיות,הכנסות עצמיות: מארנונה,ארנונה למגורים: סהכ גביות,ארנונה למגורים: סהכ חיובים נטו,ארנונה למגורים: יחס גבייה ב-% לכלל החיובים,ארנונה למגורים: גבייה השנה (קרן + ריבית),ארנונה למגורים: חיוב בשנת החשבון,ארנונה למגורים: יחס גבייה ב-% לחיוב השנה,"ארנונה למגורים: סהכ פטורים, שחרורים והנחות",ארנונה למגורים: גביית פיגורים (קרן + ריבית),ארנונה לא למגורים: גבייה,הכנסות עצמיות: מחינוך,הכנסות עצמיות: מרווחה,יתר הכנסות עצמיות,סהכ הכנסות מהממשלה,הכנסות מהממשלה: ממשרד החינוך,הכנסות מהממשלה: ממשרד הרווחה,הכנסות מהממשלה: מענק כללי,הכנסות מהממשלה: מענקים מיוחדים ומיועדים,הכנסות מהממשלה: מענקים להקטנת גירעון מצטבר,מלוות למחזור ולאיזון,סהכ הכנסות בתקציב בלתי רגיל,השתתפות בעלי נכסים,השתתפות הממשלה,מלוות,הכנסות אחרות,סהכ תשלומים (תקציב רגיל ותקציב בלתי רגיל),סהכ הוצאות בתקציב הרגיל,הוצאה לנפש בתקציב הרגיל (שח),הנהלה וכלליות,שירותים מקומיים.1,סהכ שירותים ממלכתיים.1,שירותים ממלכתיים: חינוך,שירותים ממלכתיים: רווחה,שירותים ממלכתיים: תרבות,מפעלים,מפעלים: מפעל המים,תשלומים בלתי רגילים,סהכ הוצאות בתקציב הרגיל.1,סהכ הוצאות לעלות עבודה,הוצאות לעלות עבודה: לחינוך,הוצאות לעלות עבודה: לרווחה,הוצאות תפעול,הוצאות לפירעון מלוות,הוצאות מימון,העברות והוצאות חד-פעמיות (כולל כיסוי גירעון מצטבר),"הוצאות כלליות, השתתפויות והעברות",סהכ הוצאות בתקציב בלתי רגיל,הוצאות לעבודות שבוצעו במשך השנה,הוצאות להעברת מלוות,הוצאות אחרות,עודף/גירעון בתקציב הרגיל השנה,עודף/גירעון בתקציב הרגיל השנה ללא קבלת מלוות לאיזון,עודף/גירעון מצטבר בתקציב הרגיל לסוף שנה,עומס מלוות לסוף השנה (כולל הפרשי הצמדה),סהכ חיוב ארנונה - חיוב באלפי ₪,למגורים,"למשרדים, שירותים ומסחר",לתעשייה,למלאכה,לבנקים וחברות ביטוח,לבתי מלון,לחניונים,לקרקע תפוסה,לקרקע תפוסה לעריכת אירועים,לקרקע תפוסה במפעל עתיר שטח,לאדמה חקלאית,למבנה חקלאי,למגורים שאינם בשימוש,לאדמת בניין,למערכת סולרית על גג נכס,למערכת סולרית שאינה על גג נכס,לקרקע תפוסה למערכת סולרית,ליתר סוגי הנכסים,סהכ חיוב ארנונה - שטחים באלפי מר,למגורים.1,"למשרדים, שירותים ומסחר.1",לתעשייה.1,למלאכה.1,לבנקים וחברות ביטוח.1,לבתי מלון.1,לחניונים.1,לקרקע תפוסה.1,לקרקע תפוסה לעריכת אירועים.1,לקרקע תפוסה במפעל עתיר שטח.1,לאדמה חקלאית.1,למבנה חקלאי.1,למגורים שאינם בשימוש.1,לאדמת בניין.1,למערכת סולרית על גג נכס.1,למערכת סולרית שאינה על גג נכס.1,לקרקע תפוסה למערכת סולרית.1,ליתר סוגי הנכסים.1,ארנונה והכנסות עצמיות,סהכ  אוכלוסייה בסוף השנה,ארנונה לא למגורים לנפש,ארנונה למגורים והכנסות עצמיות לנפש,הכנסות מהמדינה לנפש,אשכול
להבים,1271.0,הדרום,מועצה מקומית,7218.913899729611,10.0,58347.0,56453.0,7820.151449945189,28024.0,3268,13348,8775,3547,611,8927.0,8670,2886.0,56453.0,44702.0,24971.0,21855.0,23084.0,0.9467596603708196,21417.0,25237.0,0.8486349407615802,2616.0,438.0,3116.0,1481.0,141.0,18109.0,11751.0,7140,3406.0,0,0.0,0,0,1894.0,0,116.0,0,1778,60564.0,56443.0,7818.766200011626,5807,15613.0,21920.0,14215.0,4919.0,2227.0,9062.0,6820,4041,56443.0,12403.0,2616.0,1116.0,35072.0,339,552,448.0,7629.0,4121.0,4121,0,0.0,10.0,10.0,614.0,2363.0,27137.419,24268.0,1975.21,0.0,0.0,41.078,0.0,0.0,851.014,0.0,0.0,0.0,0.0,0,0.0,2.117,0.0,0.0,0.0,560.763,490.86,16.87,0.0,0.0,0.028,0.0,0.0,49.573,0.0,0.0,0.0,0.0,0,0.0,3.376,0.0,0.0,0.05600000000004002,41148.0,7218.913899729611,0.43164387929834036,6.192344253014895,1.6278071969302945,10.0
לקיה,1060.0,הדרום,מועצה מקומית,16010.775736593596,1.0,131370.0,105288.0,6576.071124358947,25407.0,2053,76140,63143,12147,850,0.0,0,1688.0,105288.0,10212.0,3158.0,2679.0,8459.0,0.3167041021397328,2112.0,7178.0,0.2942323767066035,3297.0,567.0,479.0,289.0,0.0,6765.0,95076.0,62968,12147.0,18143,724.0,0,0,26082.0,0,23085.0,0,2997,130450.0,103926.0,6491.003416060025,9243,7775.0,80124.0,63607.0,15313.0,1096.0,918.0,0,5866,103926.0,54023.0,43305.0,2317.0,23003.0,1441,230,1958.0,23271.0,26524.0,26438,0,86.0,1362.0,1362.0,3713.0,7301.0,7479.0,6653.0,753.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,52.0,189.463,176.189,10.087,0.29,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.902,0,0.0,0.0,0.0,0.0,1.7330000000000325,9166.0,16010.775736593596,0.02991735115652245,0.6378204384350882,5.938250685923859,1.0
מבשרת ציון,1015.0,ירושלים,מועצה מקומית,25486.781638450226,8.0,197201.0,167926.0,6588.748724031171,104856.0,4790,53933,36306,15155,2308,481.0,12,3866.0,167926.0,111832.0,84319.0,64734.0,80817.9394,0.8009855297053021,61749.0,77220.9394,0.7996406218285399,10056.0,2985.0,19585.0,3331.0,740.0,23442.0,56094.0,30971,14415.0,7220,21.0,0,0,29275.0,100,2172.0,11206,15797,189087.0,167831.0,6585.021301661895,16714,31330.0,89976.0,59066.0,20511.0,9042.0,808.0,0,29003,167831.0,51811.0,22835.0,2313.0,56670.0,3438,1078,5943.0,48891.0,21256.0,19370,0,1886.0,95.0,95.0,-15261.0,41592.0,93646.2243999999,72809.9394,17716.0178999999,589.3161,0.0,1225.0304,0.0,0.0,1251.6706,0.0,0.0,54.25,0.0,0,0.0,0.0,0.0,0.0,0.0,1359.25049,1092.11228,68.49574,3.2263,0.0,0.8844,0.0,0.0,39.53177,0.0,0.0,155.0,0.0,0,0.0,0.0,0.0,0.0,0.0,89262.0,25486.781638450226,0.7684375484448536,4.387843141061264,2.2009055829699062,8.0
מג'ד אל-כרום,516.0,הצפון,מועצה מקומית,15777.422658708741,3.0,139013.0,115637.0,7329.270597702552,47903.0,2767,58103,44800,11141,2162,3616.0,0,3248.0,115637.0,32774.0,16713.0,11322.0,27403.55,0.41315814921789323,8812.0,22652.55,0.38900697713943905,4744.0,2510.0,5391.0,757.0,60.0,15244.0,82863.0,45094,10754.0,19363,5816.0,0,0,23376.0,0,19309.0,0,4067,143983.0,115540.0,7323.122572001634,10157,14362.0,75552.0,54592.0,16374.0,4121.0,3839.0,223,11630,115540.0,53480.0,36714.0,5450.0,25452.0,7090,303,1687.0,27528.0,28443.0,24867,0,3576.0,97.0,97.0,1056.0,21818.0,29317.56,21292.55,5975.2,8.14,891.33,162.98,0.0,3.2,922.55,0.0,0.0,10.15,51.46,0,0.0,0.0,0.0,0.0,0.0,806.8,589.561,86.1100000000001,0.167,18.963,0.294,0.0,0.229,104.716,0.0,0.0,3.09,3.67,0,0.0,0.0,0.0,0.0,0.0,24873.0,15777.422658708741,0.34169078921292023,2.0772721064114723,5.251998491291079,3.0
מגדל,65.0,הצפון,מועצה מקומית,2030.953781092543,6.0,32241.0,26024.0,12813.684015005254,17014.0,2174,5753,3375,1990,388,719.0,217,364.0,26024.0,17043.0,11786.0,5759.0,7999.899,0.7198840885366178,5297.0,7681.899,0.6895430413755765,1224.0,462.0,6027.0,368.0,226.0,4663.0,8981.0,3079,1764.0,2500,485.0,0,0,6217.0,0,632.0,950,4635,31183.0,25954.0,12779.217450255395,4997,5639.0,10911.0,6173.0,2703.0,1595.0,633.0,231,3774,25954.0,9273.0,2293.0,1004.0,7713.0,1093,160,69.0,7646.0,5229.0,5008,0,221.0,70.0,70.0,-2467.0,8376.0,11743.144,6734.899,1266.472,83.261,0.0,0.0,2058.203,372.008,1042.211,0.0,63.18,94.028,28.882,0,0.0,0.0,0.0,0.0,0.0,250.913,146.156,14.477,0.989,0.0,0.0,28.847,13.855,33.739,0.0,9.0,3255.0,0.595,0,0.0,-3251.745,0.0,0.0,0.0,10554.0,2030.953781092543,2.967571224962983,8.391623757598161,4.422060257407093,6.0
מג'דל שמס,4201.0,הצפון,מועצה מקומית,11457.579431305687,3.0,117461.0,95822.0,8363.197530028407,40258.0,2065,27148,19487,7106,555,24703.0,0,1648.0,95822.0,46760.0,13179.0,7570.0,94402.0,0.08018897904705408,6878.0,20487.0,0.3357250939620247,3867.0,692.0,5609.0,1291.0,62.0,32228.0,49062.0,18196,7044.0,16617,5913.0,335,0,21639.0,0,6536.0,335,14768,117176.0,95807.0,8361.8883529819,11621,14142.0,35272.0,24038.0,9786.0,1352.0,24198.0,2,10574,95807.0,23117.0,8881.0,2955.0,23131.0,3811,436,3245.0,41732.0,21369.0,19663,335,1371.0,15.0,15.0,15.0,14910.0,18718.403,12087.0,3380.662,1329.0,539.765,235.915,246.197,3.66,352.754,0.0,0.0,100.45,0.0,0,0.0,443.0,0.0,0.0,0.0,2760.119,328.711,46.83,45.997,10.616,0.415,6.058,0.292,48.87,0.0,0.0,2234.438,0.0,0,0.0,37.892,0.0,0.0,0.0,40459.0,11457.579431305687,0.4895449369239771,4.081141246312207,4.2820562837162,3.0
מזכרת בתיה,28.0,המרכז,מועצה מקומית,15725.94394684049,8.0,118552.0,104469.0,6643.098840562059,61911.0,4301,34305,26628,7201,476,2539.0,0,1413.0,104469.0,68777.0,47466.0,32268.0,33744.89,0.9562336697497014,31471.0,35914.89,0.87626608351021,4023.0,797.0,15198.0,2493.0,116.0,18702.0,35692.0,23219,7249.0,4036,71.0,0,0,14083.0,0,988.0,0,13095,124632.0,103790.0,6599.921782174005,11680,24234.0,50499.0,37874.0,9954.0,1728.0,1856.0,0,15521,103790.0,33059.0,19089.0,2604.0,39984.0,3485,288,2856.0,24118.0,20842.0,19785,0,1057.0,679.0,679.0,-4306.0,11812.0,50301.55,35037.89,3469.87,1715.76,0.0,195.56,81.28,95.84,9027.63,0.0,0.0,186.32,487.75,0,0.0,3.65,0.0,0.0,0.0,4120.421,627.1,22.41,22.31,0.0,0.188,0.783,3.4,664.17,0.0,0.0,2747.69,30.26,0,0.0,2.11,0.0,0.0,0.0,52782.0,15725.94394684049,0.9664284733161242,4.37347355634051,2.2696252842215494,8.0
מזרעה,517.0,הצפון,מועצה מקומית,4115.318483193023,4.0,45009.0,26243.0,6376.906212040822,13589.0,1270,10895,6079,4372,444,0.0,0,489.0,26243.0,7258.0,4175.0,2449.0,6810.0,0.3596182085168869,2323.0,4631.0,0.501619520621896,1366.0,126.0,1726.0,83.0,236.0,2764.0,18985.0,5996,4079.0,6484,1489.0,0,0,18766.0,0,12223.0,5942,601,38707.0,25895.0,6292.3441055061185,3690,4506.0,15156.0,8261.0,5155.0,1438.0,146.0,0,2397,25895.0,11362.0,4213.0,1886.0,5504.0,651,145,125.0,8108.0,12812.0,12070,0,742.0,348.0,348.0,388.0,7047.0,5707.0,4000.0,1045.0,475.0,32.0,0.0,0.0,56.0,69.0,0.0,0.0,5.0,25.0,0,0.0,0.0,0.0,0.0,0.0,141.87,107.03,10.04,8.29,0.5,0.0,0.0,1.99,7.29,0.0,0.0,0.37,6.36,0,0.0,0.0,0.0,0.0,0.0,5406.0,4115.318483193023,0.41940860884740533,1.7636545092783706,4.613251702762451,4.0
מטולה,43.0,הצפון,מועצה מקומית,1739.8937131613575,7.0,31378.0,17226.0,9900.604772403396,9817.0,1887,5054,3281,1713,60,180.0,1,288.0,17226.0,10907.0,7442.0,4237.0,5310.0,0.7979284369114877,3679.0,4541.0,0.8101739704910813,783.0,558.0,3205.0,655.0,2.0,2808.0,6319.0,2626,1711.0,1279,200.0,0,0,14152.0,0,12627.0,742,783,30513.5,17207.5,9889.971938995206,3710,3756.0,7716.0,4366.0,2008.0,799.0,0.0,0,2026,17207.5,5889.0,1880.0,268.0,5083.0,907,133,0.5,5195.0,13306.0,13150,0,156.0,18.0,18.0,101.0,3403.0,6797.0,4332.0,321.0,961.0,79.0,37.0,654.0,5.0,175.0,0.0,0.0,224.0,9.0,0,0.0,0.0,0.0,0.0,0.0,5190.39,104.37,3.63,26.98,1.23,0.06,13.39,1.59,129.06,0.0,0.0,4904.0,6.08,0,0.0,0.0,0.0,0.0,0.0,7144.0,1739.8937131613575,1.842066544499761,6.268773728817127,3.631831043586268,7.0
מיתר,1268.0,הדרום,מועצה מקומית,10946.863569185234,9.0,141756.0,83812.0,7656.256924213961,40297.0,5290,22174,17808,3455,911,12362.0,11984,3689.0,83812.0,57470.0,32964.0,31230.0,33963.2804,0.9195224852308435,29871.0,34109.2804,0.875744068760829,2567.0,1359.0,1734.0,839.0,114.0,23553.0,26342.0,16442,3341.0,4360,37.0,0,0,57944.0,0,40656.0,0,17288,147124.0,83483.0,7626.202653607527,8735,22089.0,37779.0,28112.0,4774.0,4059.0,9169.0,7917,5711,83483.0,25498.0,13462.0,1464.0,38415.0,2280,168,478.0,16644.0,63641.0,62358,0,1283.0,329.0,329.0,-2096.0,13418.0,34518.9878,32269.2804,1185.1134,0.0,0.0,193.697,0.0,0.0,655.196,0.0,22.069,76.108,117.524,0,0.0,0.0,0.0,0.0,0.0,635.76937,550.0523,14.7641,0.0,0.0,0.23,0.0,0.0,46.27697,0.0,3.044,20.427,0.975,0,0.0,0.0,0.0,0.0,0.0,54377.0,10946.863569185234,0.15840153565822326,5.249905567634424,2.406351356579537,9.0
מסעדה,4203.0,הצפון,מועצה מקומית,3869.357384035032,2.0,53559.0,42955.0,11101.326586484962,19054.0,1843,13763,7787,5450,526,7777.0,0,518.0,42955.0,19777.0,6807.0,4241.0,6363.0293,0.6665064390006816,3519.0,5851.2732,0.6014075705779727,2365.0,722.0,2566.0,275.0,42.0,12653.0,23178.0,7547,5408.0,8230,1289.0,0,0,10604.0,0,1440.0,0,9164,50389.0,42051.0,10867.696060721199,5048,6229.0,18520.0,9887.0,7414.0,1114.0,7764.0,0,4490,42051.0,13877.0,5486.0,1701.0,15978.0,295,130,273.0,11498.0,8338.0,7012,0,1326.0,904.0,904.0,14937.0,606.0,10782.0953,8275.2732,1296.8154,442.08,210.1001,0.0,0.0,0.0,484.2072,0.0,0.0,39.2836,34.3358,0,0.0,0.0,0.0,0.0,0.0,292.32243,225.05497,17.85507,9.22872,4.24016,0.0,0.0,0.0,33.3936,0.0,0.0,1.62091,0.929,0,0.0,0.0,0.0,0.0,0.0,16489.0,3869.357384035032,0.6631592136170507,5.111184632776466,5.990141953708496,2.0
מעיליא,518.0,הצפון,מועצה מקומית,3281.178582762523,7.0,32339.0,28776.0,8770.019453123645,17178.0,1598,9177,4420,3780,937,632.0,0,191.0,28776.0,13034.0,7748.0,4004.0,6683.0,0.5991321262905881,3696.0,6402.0,0.5773195876288659,1330.0,308.0,3744.0,562.0,741.0,3983.0,15742.0,3771,3039.0,6002,1881.0,0,0,3563.0,0,1252.0,721,1590,32522.0,28772.0,8768.80037897114,5153,5678.0,12786.0,6261.0,5301.0,1191.0,684.0,0,4471,28772.0,11827.0,3744.0,2452.0,8204.0,811,106,1397.0,6427.0,3750.0,3716,0,34.0,4.0,4.0,1213.0,4160.0,11668.0,6921.0,2581.0,0.0,1086.0,185.0,45.0,0.0,807.0,0.0,0.0,0.01,41.0,0,0.0,0.0,0.0,1.99,0.0,332.29,188.21,35.14,0.0,21.12,0.33,1.09,0.0,65.23,0.0,0.0,0.5,15.73,0,0.0,0.0,0.0,4.94,0.0,8982.0,3281.178582762523,1.141053406745028,3.972353125938754,4.797666327184891,7.0
מעלה אפרים,3608.0,אזור יהודה והשומרון,מועצה מקומית,1376.9826353216724,4.0,24974.0,22689.0,16477.33197063861,8301.0,5381,6949,3772,2837,270,2058.0,1413,0.0,22689.0,10883.0,2716.0,1580.0,1911.409,0.8266153397833744,1460.0,1949.409,0.748944936644901,490.0,120.0,1136.0,181.0,5.0,7981.0,11806.0,3474,2674.0,3901,941.0,0,0,2285.0,0,2234.0,0,51,25798.0,21898.0,15902.88754431858,3563,4147.0,10583.0,4738.0,3811.0,1744.0,1429.0,1417,2176,21898.0,9272.0,2009.0,1062.0,8598.0,0,68,90.0,3870.0,3900.0,3847,0,53.0,791.0,791.0,2288.0,0.0,3343.3818,1926.409,630.994,612.539,0.0,0.0,0.0,0.0,102.937,0.0,0.0,0.1438,0.0,0,70.359,0.0,0.0,0.0,0.0,118.647,49.588,4.499,22.884,0.0,0.0,0.0,0.0,33.423,0.0,0.0,2.5,0.0,0,5.753,0.0,0.0,0.0,0.0,9627.0,1376.9826353216724,0.8249922481663123,7.903512884501741,8.57381908613687,4.0
מעלה עירון,1327.0,חיפה,מועצה מקומית,15860.84461081914,2.0,127082.0,115207.0,7263.610660520183,43856.0,2575,64924,51745,12128,1051,565.0,0,3287.0,115207.0,27508.0,12798.0,11439.0,22463.71,0.5092213174048277,10424.0,22972.19,0.4537660536500874,9482.0,1015.0,1359.0,222.0,343.0,14145.0,87699.0,52149,11785.0,15622,7275.0,0,0,11875.0,0,3990.0,0,7885,126395.0,113147.0,7133.731070211681,9272,10306.0,76327.0,57552.0,15751.0,2933.0,1237.0,0,16005,113147.0,44728.0,34431.0,3067.0,26592.0,2996,305,6524.0,32002.0,13248.0,11064,0,2184.0,2060.0,2060.0,-22.0,15033.0,23582.58,21677.19,1287.7,307.43,159.51,0.0,0.0,0.0,106.87,0.0,19.42,0.0,24.46,0,0.0,0.0,0.0,0.0,0.0,620.322,581.002,14.703,6.72,3.19,0.0,0.0,0.0,10.774,0.0,3.336,0.0,0.597,0,0.0,0.0,0.0,0.0,0.0,25134.0,15860.84461081914,0.08568270059672528,1.73433386903217,5.529276791488013,2.0
מצפה רמון,99.0,הדרום,מועצה מקומית,5263.01800192679,3.0,104720.0,85176.0,16183.870161344135,49303.0,5447,29085,16636,9137,2178,868.0,1,473.0,85176.0,41061.0,17875.0,9776.0,11119.375,0.8791861053341578,9287.0,18981.335,0.4892701171967093,9493.0,489.0,8099.0,849.0,202.0,22135.0,44115.0,15787,8935.0,6002,4658.0,0,0,19544.0,0,14689.0,0,4855,108376.0,85164.0,16181.59010074096,9169,14813.0,40123.0,21112.0,11857.0,4489.0,1224.0,0,19835,85164.0,27163.0,10014.0,1899.0,23628.0,2360,121,707.0,31185.0,23212.0,19670,0,3542.0,12.0,12.0,-3282.0,13977.0,33122.832,10809.335,3970.023,1651.107,371.082,165.196,3118.334,0.0,8269.961,1.422,0.0,671.156,282.85,0,0.0,0.0,0.0,0.0,3812.366000000009,3794.201,259.597,46.206,24.685,5.845,0.241,47.211,0.0,2640.092,0.171,0.0,554.857,170.832,0,0.0,0.0,0.0,0.0,44.4640000000004,32473.0,5263.01800192679,1.5388509020936196,7.801797368917905,8.382072792426229,3.0
משהד,520.0,הצפון,מועצה מקומית,8770.582271718506,2.0,81498.0,60599.0,6909.347421026614,28311.0,2495,25773,18815,5781,1177,0.0,0,4020.0,60599.0,17792.0,5989.0,5147.0,15205.0,0.3385070700427491,4579.0,11197.0,0.4089488255782799,5729.0,568.0,842.0,0.0,0.0,11803.0,42807.0,18815,5781.0,12422,3942.0,0,0,20899.0,0,15000.0,0,5899,85133.0,60358.0,6881.869199794128,6035,6900.0,35258.0,23951.0,8216.0,2871.0,0.0,0,12165,60358.0,24714.0,15381.0,1543.0,10985.0,5191,101,1108.0,16603.0,24775.0,24309,0,466.0,241.0,241.0,-3543.0,7817.0,11660.0,10461.0,1156.0,0.0,4.0,0.0,0.0,0.0,23.0,0.0,16.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,284.769,266.537,14.895,0.0,0.04,0.0,0.0,0.0,2.927,0.0,0.22,0.15,0.0,0,0.0,0.0,0.0,0.0,0.0,16382.0,8770.582271718506,0.09600274804046946,2.028599635553483,4.880747785473131,2.0
נחף,522.0,הצפון,מועצה מקומית,13717.162232738068,2.0,110636.0,100680.0,7339.710524069771,34250.0,2715,62632,51165,11014,453,0.0,0,1083.0,100680.0,16585.0,9173.0,7342.0,19933.061,0.3683327914362977,6636.0,12495.061,0.5310898442192479,3953.0,706.0,1831.0,30.0,42.0,7340.0,84095.0,50679,10972.0,16165,4684.0,0,0,9956.0,0,9956.0,0,0,109963.0,100667.0,7338.76280618327,8556,12519.0,72018.0,54416.0,14848.0,2200.0,0.0,0,7574,100667.0,53535.0,37633.0,3338.0,19425.0,1188,139,1042.0,25338.0,9296.0,9038,0,258.0,13.0,13.0,1443.0,6359.0,14231.909,12118.061,1660.489,2.643,9.298,139.914,0.0,0.0,201.051,0.0,0.0,0.0,25.5,0,0.0,0.0,0.0,0.0,74.95299999999952,365.649,317.994,20.336,0.1,0.128,0.248,0.0,0.0,22.787,0.0,0.0,0.0,3.025,0,0.0,0.0,0.0,0.0,1.031000000000006,14048.0,13717.162232738068,0.13348241924485252,1.2090693190474489,6.1306412050223225,2.0
סאג'ור,525.0,הצפון,מועצה מקומית,4480.815220795044,4.0,53023.0,31591.0,7050.279568188647,18137.0,1356,9090,5390,3168,532,679.0,9,2329.0,31591.0,8258.0,2730.0,2132.0,9465.7344,0.22523344834184236,2069.0,6827.0,0.3030613739563498,2138.0,63.0,598.0,12.0,0.0,5516.0,22816.0,5372,3168.0,8490,4731.0,0,517,21432.0,0,19940.0,0,1492,54704.0,31602.0,7052.734478614087,5993,4391.0,15698.0,8454.0,5098.0,2126.0,2133.0,0,3387,31602.0,14025.0,4999.0,2382.0,6921.0,2301,312,234.0,7809.0,23102.0,22811,0,291.0,-11.0,-528.0,-5667.0,9545.0,6621.2,6050.0,390.55,26.87,12.4,0.0,19.93,0.0,60.85,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,60.599999999999454,193.788,162.462,4.988,0.565,0.245,0.0,0.49,0.0,13.078,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.960000000000008,7597.0,4480.815220795044,0.13345785767392013,1.8429682084803216,5.091930569712645,4.0
סביון,587.0,המרכז,מועצה מקומית,4053.8466816141326,10.0,87367.0,76928.0,18976.544019017845,36683.0,4488,14923,5175,2385,7363,20182.0,19666,652.0,76928.0,68317.0,33327.0,29718.0,32370.551,0.9180566620568184,28863.0,32581.551,0.8858694296045023,3050.0,855.0,3609.0,1131.0,20.0,33839.0,8611.0,4117,2365.0,0,57.0,0,0,10439.0,0,517.0,0,9922,85989.0,76318.0,18826.06965530631,6810,24578.0,26713.0,12163.0,3271.0,10460.0,12232.0,8878,5985,76318.0,13976.0,4908.0,551.0,39207.0,887,603,708.0,20937.0,9671.0,9671,0,0.0,610.0,610.0,2947.0,3133.0,34983.166,30110.551,3252.546,0.0,0.0,320.414,0.0,0.0,1054.854,0.0,226.145,8.338,10.318,0,0.0,0.0,0.0,0.0,0.0,1389.806,575.78,17.256,0.0,0.0,0.282,0.0,0.0,40.744,0.0,10.682,721.85,23.212,0,0.0,0.0,0.0,0.0,0.0,63853.0,4053.8466816141326,0.8902655387457804,16.852388697837483,2.1241553211803588,10.0
ע'ג'ר,4501.0,הצפון,מועצה מקומית,2805.625801707933,3.0,36632.0,25564.0,9111.692651399855,10217.0,782,5908,4849,825,234,8646.0,2131,11.0,25564.0,12023.0,2401.0,1953.0,2596.65,0.7521229276182774,1695.0,2348.65,0.7216911842973623,449.0,258.0,448.0,220.0,0.0,9402.0,13541.0,4629,825.0,6044,1302.0,0,0,11068.0,0,7090.0,0,3978,35150.0,25545.0,9104.920543733739,3766,3954.0,9119.0,6279.0,1464.0,1348.0,7062.0,1691,1644,25545.0,8777.0,2756.0,422.0,4855.0,49,106,205.0,11553.0,9605.0,9605,0,0.0,19.0,19.0,1220.0,18.0,2757.108,2317.65,74.788,6.982,39.178,0.0,0.0,0.0,26.755,0.0,0.0,280.92,10.835,0,0.0,0.0,0.0,0.0,0.0,92.374,63.017,1.035,0.095,0.8,0.0,0.0,0.0,2.254,0.0,0.0,22.373,2.8,0,0.0,0.0,0.0,0.0,0.0,11317.0,2805.625801707933,0.1596791702326371,4.285318445774545,4.82637420562531,3.0
עומר,666.0,הדרום,מועצה מקומית,7710.096116208391,10.0,116498.0,94346.0,12236.682731057406,45809.0,6001,30631,25433,3932,751,11156.0,10786,749.0,94346.0,66771.0,41259.0,28863.0,29866.0,0.966416661086185,28290.0,32480.0,0.8709975369458128,3434.0,573.0,12396.0,3305.0,46.0,22161.0,27575.0,22182,3886.0,0,96.0,0,0,22152.0,16354,705.0,1270,3823,115148.0,94100.0,12204.776514028172,9305,24003.0,42112.0,32417.0,5435.0,3864.0,9170.0,6888,9510,94100.0,40217.0,19834.0,791.0,35752.0,484,435,1556.0,15656.0,21048.0,19861,0,1187.0,246.0,246.0,7496.0,1336.0,44205.0,31459.0,6968.0,4914.0,0.0,562.0,0.0,0.0,209.0,0.0,0.0,90.0,3.0,0,0.0,0.0,0.0,0.0,0.0,579.76,487.48,33.19,47.93,0.0,0.38,0.0,0.0,8.29,0.0,0.0,2.36,0.13,0,0.0,0.0,0.0,0.0,0.0,53802.0,7710.096116208391,1.6077620581072607,8.660203322191022,3.576479408866385,10.0
עיילבון,530.0,הצפון,מועצה מקומית,5798.953881790665,5.0,41646.0,38547.0,6647.233412399037,19597.0,1102,14436,8238,5572,626,231.0,8,3181.0,38547.0,14786.0,8407.0,6082.0,7332.67,0.8294386628608679,5270.0,9100.67,0.5790782436897504,3065.0,812.0,2325.0,357.0,16.0,6006.0,23761.0,7745,5556.0,7321,1638.0,510,0,3099.0,16,2065.0,0,1018,42815.0,38523.0,6643.094734891121,5768,4733.0,21548.0,12211.0,6960.0,2312.0,0.0,0,6474,38523.0,16826.0,6799.0,2139.0,7441.0,1513,134,747.0,11352.0,4292.0,3625,0,667.0,24.0,24.0,-6299.0,7314.0,10618.365,8762.67,1182.62,244.033,62.848,204.813,0.0,0.0,161.381,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,353.506,238.31,16.382,6.532,1.29,0.324,0.0,0.0,90.668,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,11649.0,5798.953881790665,0.40093438357920874,2.5497702346676046,4.097463177731432,5.0
